Old Path,New Path,Filename,Priority,Description,Status
/Users/steven/hahnclifford_gmail.com.txt,~/Documents/CsV/AI-ML/hahnclifford_gmail.com.txt,hahnclifford_gmail.com.txt,37.76,Medium file | Markdown content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,36.45,Medium file | Text content | AI/ML related | Part of 'Claude Courses' project,Pending
/Users/steven/cursor2.txt,~/Documents/CsV/AI-ML/cursor2.txt,cursor2.txt,31.63,Medium file | Markdown content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/merge_pythons.py,~/Documents/CsV/AI-ML/merge_pythons.py,merge_pythons.py,30.47,Medium file | Python content | AI/ML related | Part of 'YouTube Content' project | 5 functions,Pending
/Users/steven/cleanup_home.sh,~/Documents/CsV/AI-ML/cleanup_home.sh,cleanup_home.sh,29.33,Medium file | Sh content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/motivational.txt,~/Documents/CsV/AI-ML/motivational.txt,motivational.txt,29.04,Large file | Text content | AI/ML related | Part of 'As-a-Man-Thinketh' project,Pending
/Users/steven/Music/analysis/thinketh-1_analysis.txt,~/Documents/CsV/AI-ML/thinketh-1_analysis.txt,thinketh-1_analysis.txt,29.04,Small file | Text content | AI/ML related | Part of 'As-a-Man-Thinketh' project,Pending
/Users/steven/Music/analysis/in-this--aLLey-where-i-hiDe_analysis.txt,~/Documents/CsV/AI-ML/in-this--aLLey-where-i-hiDe_analysis.txt,in-this--aLLey-where-i-hiDe_analysis.txt,28.92,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/Shuki_Levy_&_Haim_Saban_-_X_Men.ogg,~/Documents/CsV/AI-ML/Shuki_Levy_&_Haim_Saban_-_X_Men.ogg,Shuki_Levy_&_Haim_Saban_-_X_Men.ogg,28.40,Large file | Ogg content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_doesn’t_speak349_(remastered)_analysis.txt,~/Documents/CsV/AI-ML/The_Heartland_Doesnt_Speak_doesn’t_speak349_(remastered)_analysis.txt,The_Heartland_Doesnt_Speak_doesn’t_speak349_(remastered)_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_-tears_and_time352_-duo_analysis.txt,~/Documents/CsV/AI-ML/The_Heartland_Doesnt_Speak_-tears_and_time352_-duo_analysis.txt,The_Heartland_Doesnt_Speak_-tears_and_time352_-duo_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_Remastered_dup1_analysis.txt,~/Documents/CsV/AI-ML/The_Heartland_Doesnt_Speak_Remastered_dup1_analysis.txt,The_Heartland_Doesnt_Speak_Remastered_dup1_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak349_Remastered_analysis.txt,~/Documents/CsV/AI-ML/The_Heartland_Doesnt_Speak349_Remastered_analysis.txt,The_Heartland_Doesnt_Speak349_Remastered_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats_in_the_Dark2_Remastered_alt1_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats_in_the_Dark2_Remastered_alt1_analysis.txt,Heartbeats_in_the_Dark2_Remastered_alt1_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark _ [Remastered]_2_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark _ [Remastered]_2_analysis.txt,Heartbeats in the Dark _ [Remastered]_2_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats_in_the_Dark_Remastered_alt1_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats_in_the_Dark_Remastered_alt1_analysis.txt,Heartbeats_in_the_Dark_Remastered_alt1_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark_359_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark_359_analysis.txt,Heartbeats in the Dark_359_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_dup1_analysis.txt,~/Documents/CsV/AI-ML/The_Heartland_Doesnt_Speak_dup1_analysis.txt,The_Heartland_Doesnt_Speak_dup1_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Bite_in_the_Night_Lady_Heart310_analysis.txt,~/Documents/CsV/AI-ML/Bite_in_the_Night_Lady_Heart310_analysis.txt,Bite_in_the_Night_Lady_Heart310_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/bite_in_the_night319_lady_heart_analysis.txt,~/Documents/CsV/AI-ML/bite_in_the_night319_lady_heart_analysis.txt,bite_in_the_night319_lady_heart_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark 7_359_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark 7_359_analysis.txt,Heartbeats in the Dark 7_359_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heart Songs - [Remastered]_1_analysis.txt,~/Documents/CsV/AI-ML/Heart Songs - [Remastered]_1_analysis.txt,Heart Songs - [Remastered]_1_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_analysis.txt,~/Documents/CsV/AI-ML/The_Heartland_Doesnt_Speak_analysis.txt,The_Heartland_Doesnt_Speak_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark_400_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark_400_analysis.txt,Heartbeats in the Dark_400_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heart Songs - [Remastered]_analysis.txt,~/Documents/CsV/AI-ML/Heart Songs - [Remastered]_analysis.txt,Heart Songs - [Remastered]_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark_1_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark_1_analysis.txt,Heartbeats in the Dark_1_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark_7_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark_7_analysis.txt,Heartbeats in the Dark_7_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark_6_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark_6_analysis.txt,Heartbeats in the Dark_6_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats in the Dark_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats in the Dark_analysis.txt,Heartbeats in the Dark_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heart Songs_analysis.txt,~/Documents/CsV/AI-ML/Heart Songs_analysis.txt,Heart Songs_analysis.txt,27.84,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Alley_King_Remastered239_v2239_analysis.txt,~/Documents/CsV/AI-ML/The_Alley_King_Remastered239_v2239_analysis.txt,The_Alley_King_Remastered239_v2239_analysis.txt,27.08,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats_in_the_Dark2_(Remastered)_(1)_359_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats_in_the_Dark2_(Remastered)_(1)_359_analysis.txt,Heartbeats_in_the_Dark2_(Remastered)_(1)_359_analysis.txt,27.07,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats_in_the_Dark2_v_359_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats_in_the_Dark2_v_359_analysis.txt,Heartbeats_in_the_Dark2_v_359_analysis.txt,27.07,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Junkyard symphony from hearts_354_analysis.txt,~/Documents/CsV/AI-ML/Junkyard symphony from hearts_354_analysis.txt,Junkyard symphony from hearts_354_analysis.txt,27.07,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats_in_the_Dark_v4_311_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats_in_the_Dark_v4_311_analysis.txt,Heartbeats_in_the_Dark_v4_311_analysis.txt,27.07,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heartbeats_in_the_Dark_v_2_analysis.txt,~/Documents/CsV/AI-ML/Heartbeats_in_the_Dark_v_2_analysis.txt,Heartbeats_in_the_Dark_v_2_analysis.txt,27.07,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/in_this_alley.mp3235_analysis.txt,~/Documents/CsV/AI-ML/in_this_alley.mp3235_analysis.txt,in_this_alley.mp3235_analysis.txt,26.87,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_Edit_dup1_analysis.txt,~/Documents/CsV/AI-ML/The_Heartland_Doesnt_Speak_Edit_dup1_analysis.txt,The_Heartland_Doesnt_Speak_Edit_dup1_analysis.txt,26.78,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heart Songs - [Edit]_1_analysis.txt,~/Documents/CsV/AI-ML/Heart Songs - [Edit]_1_analysis.txt,Heart Songs - [Edit]_1_analysis.txt,26.78,Small file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy_BanjoBandit308_analysis.txt,~/Documents/CsV/AI-ML/Love_is_rubbish_Lets_Get_Trashy_BanjoBandit308_analysis.txt,Love_is_rubbish_Lets_Get_Trashy_BanjoBandit308_analysis.txt,25.85,Medium file | Markdown content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in This aLLey Where i HiDe-oG (Remix)254 (1)_analysis.txt,~/Documents/CsV/AI-ML/in This aLLey Where i HiDe-oG (Remix)254 (1)_analysis.txt,in This aLLey Where i HiDe-oG (Remix)254 (1)_analysis.txt,25.78,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix309_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix309_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix309_analysis.txt,25.47,Medium file | Markdown content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_Villains_Overthrow_Remastered214_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_Villains_Overthrow_Remastered214_analysis.txt,Heroes_Rise_Villains_Overthrow_Remastered214_analysis.txt,24.80,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_Villains_Overthrow_Remastered_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_Villains_Overthrow_Remastered_analysis.txt,Heroes_Rise_Villains_Overthrow_Remastered_analysis.txt,24.80,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_Villains_Overthrow_Remastered_Remix143_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_Villains_Overthrow_Remastered_Remix143_analysis.txt,Heroes_Rise_Villains_Overthrow_Remastered_Remix143_analysis.txt,24.80,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_Villains_Overthrow_Remastered159_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_Villains_Overthrow_Remastered159_analysis.txt,Heroes_Rise_Villains_Overthrow_Remastered159_analysis.txt,24.80,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_Villains_Overthrow_Remastered_Remix227_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_Villains_Overthrow_Remastered_Remix227_analysis.txt,Heroes_Rise_Villains_Overthrow_Remastered_Remix227_analysis.txt,24.80,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes Rise  - Villains Overthrow (Remastered) (Remix)237_analysis.txt,~/Documents/CsV/AI-ML/Heroes Rise  - Villains Overthrow (Remastered) (Remix)237_analysis.txt,Heroes Rise  - Villains Overthrow (Remastered) (Remix)237_analysis.txt,24.80,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_Villains_Overthrow_Remastered_Remix304_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_Villains_Overthrow_Remastered_Remix304_analysis.txt,Heroes_Rise_Villains_Overthrow_Remastered_Remix304_analysis.txt,24.80,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/in This aLLey Where i HiDe-oG (Remix)-grity232_analysis.txt,~/Documents/CsV/AI-ML/in This aLLey Where i HiDe-oG (Remix)-grity232_analysis.txt,in This aLLey Where i HiDe-oG (Remix)-grity232_analysis.txt,24.33,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_analysis.txt,Heroes_Rise_analysis.txt,24.07,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_159_analysis.txt,~/Documents/CsV/AI-ML/Heroes_Rise_159_analysis.txt,Heroes_Rise_159_analysis.txt,24.07,Medium file | Text content | AI/ML related | Part of 'Portfolio Projects' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix305.mp3305_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix305.mp3305_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix305.mp3305_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix_grity254.mp3254_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix_grity254.mp3254_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix_grity254.mp3254_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix_grity259.mp3259_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix_grity259.mp3259_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix_grity259.mp3259_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix303.mp3303_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix303.mp3303_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix303.mp3303_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix309.mp3309_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix309.mp3309_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix309.mp3309_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix304.mp3304_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix304.mp3304_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix304.mp3304_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix_grity343.mp3343_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix_grity343.mp3343_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix_grity343.mp3343_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix_grity232.mp3232_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix_grity232.mp3232_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix_grity232.mp3232_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix258.mp3258_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix258.mp3258_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix258.mp3258_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix239.mp3239_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix239.mp3239_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix239.mp3239_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix322.mp3322_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix322.mp3322_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix322.mp3322_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix_grity309.mp3309_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix_grity309.mp3309_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix_grity309.mp3309_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_oG_Remix324.mp3324_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_oG_Remix324.mp3324_analysis.txt,in_This_aLLey_Where_i_HiDe_oG_Remix324.mp3324_analysis.txt,23.76,Medium file | Text content | AI/ML related | Part of 'YouTube Content' project,Pending
